,x,y,z,h,m,s,name,sporo,code,cluster,site,sex,age,price,cult,type
1737,599699.067674636,2128506.75102418,3482.2,11,24,42,10,1,070727_M47H1,1_a,7,M,47,30,2,patch
15466,599704.923595645,2128503.70893367,3486.8,11,25,6,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15467,599713.732653476,2128494.53485448,3491.2,11,25,36,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15468,599707.91028938,2128491.42901335,3491.2,11,26,6,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15469,599713.816561544,2128479.16503195,3493.6,11,26,36,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15470,599722.642418148,2128466.91699202,3494,11,27,6,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15471,599728.548707445,2128454.65301488,3495,11,27,36,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15472,599731.552207638,2128439.29913345,3496.5,11,28,6,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15473,599722.843811705,2128430.0294186,3497.4,11,28,36,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
15474,599728.766895211,2128414.69147703,3496.9,11,29,6,NA,NA,070727_M47H1,1_p,7,M,47,NA,NA,path
1738,599731.703264499,2128411.63345347,3496.9,11,29,16,4,2,070727_M47H1,0_a,7,M,47,30,4,patch
15475,599731.703264499,2128411.63345347,3500.3,11,29,36,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15476,599731.686480497,2128414.70741788,3499.3,11,30,6,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15477,599737.508866115,2128417.81326543,3500.3,11,30,36,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15478,599749.237566479,2128408.65514375,3503.2,11,31,6,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15479,599757.99632573,2128408.70297738,3501.7,11,31,36,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15480,599766.805454639,2128399.52892139,3507.5,11,32,6,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15481,599778.500598436,2128396.5187468,3509.4,11,32,36,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15482,599781.504147839,2128381.16487215,3509.9,11,33,6,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15483,599778.634931591,2128371.92702975,3509.4,11,33,36,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
15484,599799.156054013,2128356.66885561,3509.4,11,33,58,NA,NA,070727_M47H1,2_p,7,M,47,NA,NA,path
1739,599799.172848875,2128353.59489093,3509.6,11,34,2,4,1,070727_M47H1,1_b,7,M,47,30,4,patch
15485,599781.588108109,2128365.79504906,3512.3,11,34,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15486,599793.31686393,2128356.63695364,3511.8,11,34,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1740,599799.189643715,2128350.52092626,3512,11,35,6,17,15,070727_M47H1,1_b,7,M,47,40,1,patch
15487,599799.240028093,2128341.29903229,3512.8,11,35,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15488,599799.189643715,2128350.52092626,3521,11,35,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15489,599799.172848875,2128353.59489093,3520.5,11,36,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15490,599802.126035072,2128347.46291322,3520.5,11,36,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15491,599799.189643715,2128350.52092626,3521,11,37,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15492,599799.256822839,2128338.22506766,3521.9,11,37,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15493,599810.968808372,2128332.14094733,3522.4,11,38,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1741,599810.968808372,2128332.14094733,3522.6,11,38,36,17,1,070727_M47H1,1_b,7,M,47,40,1,patch
15494,599816.841601766,2128326.02492514,3522.4,11,38,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15495,599831.389202172,2128335.32659573,3528.7,11,39,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15496,599848.940400807,2128329.27441294,3528.7,11,39,58,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15497,599848.957203815,2128326.20044801,3528.7,11,40,28,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15498,599825.68439713,2128310.70296568,3528.7,11,41,8,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15499,599840.215204544,2128323.07860767,3552.7,11,41,38,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1742,599840.265608933,2128313.85671314,3551.9,11,41,55,21,4,070727_M47H1,1_b,7,M,47,40,1,patch
15500,599840.265608933,2128313.85671314,3551.7,11,42,8,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15501,599846.172022825,2128301.59277009,3551.7,11,42,38,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15502,599837.413210303,2128301.54489648,3551.7,11,43,8,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15503,599834.476805804,2128304.60290431,3551.7,11,43,38,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15504,599825.68439713,2128310.70296568,3551.7,11,44,8,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1743,599819.861989925,2128307.59709121,3551.7,11,44,24,4,1,070727_M47H1,1_b,7,M,47,30,4,patch
15505,599819.861989925,2128307.59709121,3552.2,11,44,38,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1744,599819.878787855,2128304.52312654,3551.9,11,44,53,3,3,070727_M47H1,1_b,7,M,47,30,4,patch
15506,599819.945979338,2128292.22726794,3552.2,11,45,8,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15507,599819.97957494,2128286.07933869,3552.2,11,45,38,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15508,599819.878787855,2128304.52312654,3552.2,11,46,29,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1745,599831.607601722,2128295.36505362,3551.9,11,46,39,4,1,070727_M47H1,1_b,7,M,47,30,4,patch
15509,599831.607601722,2128295.36505362,3552.2,11,46,59,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15510,599846.272836309,2128283.14898125,3551.7,11,47,29,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15511,599846.306440616,2128277.00105171,3551.7,11,47,59,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15512,599858.169716943,2128243.25127641,3551.7,11,48,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15513,599869.982617237,2128218.72340215,3551.7,11,49,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15514,599860.971699681,2128264.78499024,3551.7,11,49,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15515,599872.750978935,2128246.40504741,3552.7,11,50,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15516,599878.556590748,2128252.58490298,3552.7,11,50,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1746,599890.285467811,2128243.42686538,3552.9,11,50,53,17,1,070727_M47H1,1_b,7,M,47,40,1,patch
15517,599890.285467811,2128243.42686538,3552.7,11,51,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15518,599904.883537128,2128243.50669722,3553.7,11,51,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15519,599913.659192104,2128240.48063682,3553.7,11,52,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15520,599899.145173243,2128225.03097317,3553.7,11,52,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15521,599890.419941025,2128218.83514603,3553.7,11,53,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15522,599884.614321668,2128212.65528721,3553.2,11,53,33,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
15523,599881.761932943,2128200.34346422,3553.2,11,54,3,NA,NA,070727_M47H1,1_b_p,7,M,47,NA,NA,path
1747,599881.761932943,2128200.34346422,3553.4,11,54,16,10,1,070727_M47H1,1_b,7,M,47,30,2,patch
15524,599881.812355168,2128191.12156996,3553.2,11,54,33,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15525,599893.457225056,2128197.33335723,3553.2,11,55,3,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15526,599925.589874239,2128194.43503955,3553.2,11,55,23,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15527,599940.339338067,2128166.84921194,3553.2,11,55,53,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15528,599905.102087284,2128203.54515231,3582.1666666667,11,56,23,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15529,599907.954459846,2128215.85697971,3596.4,11,56,53,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15530,599922.754323437,2128179.04924429,3596.4,11,57,20,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15531,599925.589874239,2128194.43503955,3596.4,11,57,50,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15532,599890.470368094,2128209.61325143,3596.4,11,58,11,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15533,599902.367385557,2128169.71557176,3596.4,11,58,41,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15534,599902.4178174,2128160.49367735,3596.4,11,59,3,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15535,599890.655265546,2128175.79963858,3596.4,11,59,33,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15536,599905.387877678,2128151.28774975,3596.4,12,0,3,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15537,599896.612182264,2128154.31381572,3596.4,12,0,33,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15538,599894.19681539,2128115.35032304,3596.4,12,1,17,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15539,599885.068129911,2128129.65824025,3596.4,12,1,47,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15540,599882.165304849,2128126.56831238,3596.4,12,2,17,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15541,599867.600751699,2128120.34057403,3596.4,12,2,46,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15542,599847.213721572,2128111.00696779,3596.4,12,3,16,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15543,599847.26412407,2128101.78507502,3596.4,12,3,42,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
15544,599844.495689743,2128074.10344028,3596.4,12,5,24,NA,NA,070727_M47H1,3_p,7,M,47,NA,NA,path
1748,599844.495689743,2128074.10344028,3596.4,12,5,25,22,2,070727_M47H1,4_a,7,M,47,20,3,patch
15545,599850.435776932,2128055.69156961,3596.4,12,5,54,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15546,599850.486179641,2128046.46967726,3598.8,12,6,3,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15547,599897.082840487,2128068.24280683,3598.8,12,6,33,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15548,599905.95943818,2128046.77295248,3598.8,12,7,9,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15549,599914.701562658,2128049.89481798,3585.4,12,7,39,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15550,599905.95943818,2128046.77295248,3604.1,12,8,9,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15551,599908.828651357,2128056.01081251,3604.1,12,9,27,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15552,599850.57018369,2128031.09985687,3604.1,12,9,57,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15553,599850.603785147,2128024.95192877,3604.1,12,10,52,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
15554,599830.149449172,2128027.91420313,3604.1,12,11,22,NA,NA,070727_M47H1,4_a_p,7,M,47,NA,NA,path
1749,599830.149449172,2128027.91420313,3603.8,12,11,43,10,1,070727_M47H1,4_a,7,M,47,30,2,patch
1750,599830.149449172,2128027.91420313,3604.1,12,12,0,10,1,070727_M47H1,4_a,7,M,47,30,2,patch
1751,599830.149449172,2128027.91420313,3604.1,12,14,0,4,7,070727_M47H1,4_a,7,M,47,30,4,patch
1752,599771.132394103,2128058.01604689,3604.1,12,36,0,22,4,070727_M47H1,4_a,7,M,47,20,3,patch
15555,599771.132394103,2128058.01604689,3604.1,12,36,29,NA,NA,070727_M47H1,4_p,7,M,47,NA,NA,path
15556,599713.392579416,2128054.81461428,3604.1,12,36,59,NA,NA,070727_M47H1,4_p,7,M,47,NA,NA,path
15557,599669.451454113,2128048.55517725,3604.1,12,37,29,NA,NA,070727_M47H1,4_p,7,M,47,NA,NA,path
1753,599669.434683679,2128051.62914016,3603.8,12,37,34,22,1,070727_M47H1,12_a,7,M,47,20,3,patch
15558,599669.434683679,2128051.62914016,3605.1,12,37,59,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15559,599663.578628476,2128054.67124693,3605.1,12,38,29,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15560,599651.933594207,2128048.45961465,3604.6,12,38,59,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15561,599651.916826721,2128051.53357744,3604.1,12,39,29,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15562,599649.030717925,2128045.36972642,3604.1,12,39,59,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15563,599634.415734966,2128048.36406885,3604.1,12,40,29,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15564,599640.255021305,2128048.39591558,3604.1,12,40,59,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15565,599591.173117137,2128072.30331757,3604.1,12,42,14,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15566,599561.240385881,2128081.77972681,3604.1,12,42,44,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15567,599552.464723075,2128084.80595681,3604.1,12,43,14,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15568,599540.769427177,2128087.81628245,3604.1,12,43,44,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
15569,599531.993771101,2128090.84252202,3604.1,12,44,14,NA,NA,070727_M47H1,5_p,7,M,47,NA,NA,path
1754,599531.993771101,2128090.84252202,3603.8,12,44,29,17,17,070727_M47H1,5_a,7,M,47,40,1,patch
15570,599523.234864305,2128090.79480361,3604.1,12,44,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15571,599517.429083547,2128084.61506965,3603.6,12,45,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15572,599514.542936309,2128078.45124148,3602.2,12,45,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15573,599511.656787028,2128072.28741388,3602.2,12,46,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15574,599517.563043994,2128060.02337392,3602.2,12,46,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15575,599508.8710965,2128047.67981569,3602.2,12,47,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15576,599494.339848504,2128035.30446049,3602.2,12,47,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15577,599479.842057482,2128016.78119477,3602.2,12,48,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15578,599462.441321811,2127995.16808555,3602.2,12,48,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15579,599465.327500935,2128001.33190361,3602.2,12,49,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1755,599444.856490698,2128007.36856885,3601.9,12,49,33,10,2,070727_M47H1,5_a,7,M,47,30,2,patch
15580,599444.856490698,2128007.36856885,3602.2,12,49,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15581,599439.067387842,2127998.11490145,3602.2,12,50,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15582,599421.5494895,2127998.01956195,3602.2,12,50,44,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1756,599421.5494895,2127998.01956195,3601.9,12,50,46,3,1,070727_M47H1,5_a,7,M,47,30,4,patch
15583,599406.934515555,2128001.01408622,3602.2,12,51,14,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15584,599409.803985531,2128010.25185582,3602.2,12,51,40,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15585,599406.850886033,2128016.38389144,3602.2,12,52,10,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1757,599357.2001784,2128019.18785254,3601.9,12,52,20,17,7,070727_M47H1,5_a,7,M,47,40,1,patch
15586,599382.520505175,2128022.18242711,3602.2,12,52,40,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15587,599398.125395163,2128010.18831265,3602.2,12,53,5,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15588,599380.540624001,2128022.38885545,3599.8,12,53,35,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15589,599377.604257424,2128025.44693444,3599.8,12,54,5,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1758,599377.62097853,2128022.37297355,3599.8,12,54,32,22,2,070727_M47H1,5_a,7,M,47,20,3,patch
15590,599377.62097853,2128022.37297355,3599.8,12,54,35,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15591,599339.648874379,2128025.24051192,3599.8,12,54,57,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15592,599357.2001784,2128019.18785254,3599.8,12,55,27,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15593,599319.211361718,2128025.129394,3599.8,12,55,57,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15594,599322.181141568,2128015.92338503,3599.8,12,56,27,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
15595,599313.372072552,2128025.09765022,3599.8,12,56,57,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1759,599313.372072552,2128025.09765022,3599.8,12,57,3,17,2,070727_M47H1,5_a,7,M,47,40,1,patch
15596,599313.321941526,2128034.31953168,3599.8,12,57,27,NA,NA,070727_M47H1,5_a_p,7,M,47,NA,NA,path
1760,599310.385588547,2128037.37762092,3599.8,12,57,39,17,1,070727_M47H1,5_a,7,M,47,40,1,patch
15597,599310.385588547,2128037.37762092,3599.8,12,57,57,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15598,599295.753960926,2128043.4461924,3599.8,12,58,27,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15599,599284.025278347,2128052.60460223,3599.8,12,58,57,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15600,599281.1056384,2128052.58873553,3599.8,12,59,27,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15601,599272.330015015,2128055.61509854,3599.8,12,59,57,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15602,599257.631610646,2128073.97954031,3599.8,13,0,27,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15603,599266.307005413,2128089.39693265,3599.8,13,0,57,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15604,599254.21093832,2128140.62960959,3599.8,13,2,10,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15605,599277.567911635,2128166.30940743,3599.8,13,2,40,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15606,599277.584617103,2128163.23544678,3599.8,13,3,10,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15607,599260.083586553,2128160.0662945,3599.3,13,3,40,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
15608,599248.304892727,2128178.44660559,3597.9,13,4,10,NA,NA,070727_M47H1,6_p,7,M,47,NA,NA,path
1761,599248.304892727,2128178.44660559,3598.1,13,4,18,17,1,070727_M47H1,0_b,7,M,47,40,1,patch
15609,599306.530182136,2128209.50355069,3597.9,13,4,27,NA,NA,070727_M47H1,7_p,7,M,47,NA,NA,path
15610,599247.209203856,2128196.7634858,3597.9,13,4,57,NA,NA,070727_M47H1,7_p,7,M,47,NA,NA,path
1762,599210.2496736,2128196.68419912,3598.1,13,4,58,4,1,070727_M47H1,0_b,7,M,47,30,4,patch
15611,599210.2496736,2128196.68419912,3597.9,13,5,27,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15612,599204.276892684,2128221.24417012,3597.9,13,5,57,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15613,599253.020637999,2128215.44518016,3597.9,13,6,36,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15614,599286.24324187,2128181.72681336,3567.900583498,13,7,6,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15615,599268.608596766,2128203.14933725,3537.905200692,13,7,36,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15616,599271.46139327,2128215.46104601,3507.9522746564,13,8,6,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15617,599271.427983486,2128221.60896756,3484.3326739059,13,8,36,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15618,599265.588757814,2128221.57723624,3474.3,13,9,6,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
15619,599268.675413717,2128190.85349449,3477.2,13,9,36,NA,NA,070727_M47H1,8_p,7,M,47,NA,NA,path
1763,599268.675413717,2128190.85349449,3477.4,13,9,52,17,7,070727_M47H1,2_a,7,M,47,40,1,patch
15620,599268.675413717,2128190.85349449,3477.7,13,10,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15621,599268.575188151,2128209.29725868,3477.7,13,10,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15622,599271.44468839,2128218.53500678,3477.7,13,11,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15623,599274.247363493,2128240.06859889,3477.7,13,11,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15624,599271.31104851,2128243.12669325,3477.7,13,12,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15625,599277.166973427,2128240.08446583,3477.7,13,12,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15626,599288.778581145,2128252.44378215,3477.7,13,13,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1764,599288.778581145,2128252.44378215,3476.9,13,13,15,17,1,070727_M47H1,2_a,7,M,47,40,1,patch
15627,599291.681480605,2128255.53361252,3476.7,13,13,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15628,599306.179251894,2128274.05673323,3476.7,13,14,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15629,599306.145829432,2128280.20465559,3476.7,13,14,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15630,599306.145829432,2128280.20465559,3476.7,13,15,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15631,599314.871215223,2128286.40019648,3476.7,13,15,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1765,599314.871215223,2128286.40019648,3476.9,13,15,44,4,3,070727_M47H1,2_a,7,M,47,30,4,patch
15632,599314.854502436,2128289.47415775,3476.7,13,16,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15633,599323.613309475,2128289.52178051,3476.7,13,16,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15634,599308.998586008,2128292.51637282,3476.7,13,17,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15635,599291.464266695,2128295.49510651,3476.7,13,17,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15636,599279.735741141,2128304.65351403,3476.7,13,18,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15637,599270.843297214,2128329.19760048,3476.7,13,18,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1766,599267.906996322,2128332.255695,3476.9,13,18,48,17,1,070727_M47H1,2_a,7,M,47,40,1,patch
15638,599267.906996322,2128332.255695,3476.7,13,19,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15639,599264.953991602,2128338.38775103,3475.3,13,19,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15640,599259.01457994,2128356.79978657,3474.3,13,20,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1767,599247.33621546,2128356.73632986,3474.3,13,20,29,4,1,070727_M47H1,2_a,7,M,47,30,4,patch
15641,599247.33621546,2128356.73632986,3474.3,13,20,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15642,599235.657851276,2128356.67288062,3474.3,13,21,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1768,599232.788358818,2128347.43513673,3474.3,13,21,34,17,4,070727_M47H1,2_a,7,M,47,40,1,patch
15643,599232.788358818,2128347.43513673,3474.3,13,21,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15644,599229.86876636,2128347.41927611,3474.3,13,22,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1769,599229.885465336,2128344.34531523,3474.3,13,22,28,17,2,070727_M47H1,2_a,7,M,47,40,1,patch
15645,599229.885465336,2128344.34531523,3474.3,13,22,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15646,599226.965872406,2128344.3294551,3474.3,13,23,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15647,599226.932475414,2128350.47737683,3471,13,23,36,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
15648,599232.721560715,2128359.73098041,3469.5,13,24,6,NA,NA,070727_M47H1,2_a_p,7,M,47,NA,NA,path
1770,599232.688161525,2128365.87890231,3467.8,13,24,28,17,1,070727_M47H1,2_a,7,M,47,40,1,patch
15649,599232.688161525,2128365.87890231,3468.1,13,24,36,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15650,599223.912694902,2128368.90528241,3468.1,13,25,6,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15651,599218.090214171,2128365.7996033,3468.1,13,25,36,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15652,599215.204018048,2128359.63582324,3466.7,13,26,6,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15653,599209.364837306,2128359.60410792,3466.7,13,26,36,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15654,599209.364837306,2128359.60410792,3466.7,13,27,6,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15655,599188.860936304,2128371.78896166,3466.7,13,27,44,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15656,599188.944397477,2128356.41915835,3466.7,13,28,14,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15657,599174.212925633,2128380.93157928,3466.7,13,28,44,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
15658,599165.420788734,2128387.03194733,3467.1,13,29,14,NA,NA,070727_M47H1,9_p,7,M,47,NA,NA,path
